run_index,record_type,sample_id,sample_index,repetition_index,is_outlier,timestamp_utc,request_timestamp_utc,request_yaw_degrees,ground_truth_latitude,ground_truth_longitude,estimated_latitude,estimated_longitude,estimated_heading_degrees,identified_objects_used,identified_star_ids,cluster_id,inlier_count,outlier_count,latitude_error_degrees,longitude_error_degrees,latitude_error_meters,longitude_error_meters,error_distance_meters,cumulative_mean_error_meters
1,step,sample-000001,1,1,True,2026-09-22T17:50:15.582223Z,2026-09-22T18:37:22.117566Z,0.0,-0.02352797253776026,137.10211107561986,0.012460573355647969,137.24177997098698,0.12799754907623317,33,"[""HIP_14328"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_17702"",""HIP_18246"",""HIP_18532"",""HIP_23015"",""HIP_23416"",""HIP_23453"",""HIP_23767"",""HIP_24608"",""HIP_25428"",""HIP_26451"",""HIP_26634"",""HIP_27989"",""HIP_28360"",""HIP_28380"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_32349"",""HIP_32362"",""HIP_33579"",""HIP_33977"",""HIP_34444"",""HIP_35264"",""HIP_35904"",""HIP_36188"",""HIP_37279"",""HIP_38170""]",1,3,2,0.03598854589340823,0.139668895367123,4001.743720661864,15530.47250244011,16037.752991767115,
1,step,sample-000001,1,2,False,2026-09-22T17:50:15.584300Z,2026-09-22T17:10:01.731549Z,0.0,-0.022995394838884978,137.10093597732333,0.31989336413351355,136.54401530238172,0.9822290127160852,37,"[""HIP_10064"",""HIP_14328"",""HIP_14354"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_17702"",""HIP_18246"",""HIP_20889"",""HIP_20894"",""HIP_21421"",""HIP_22449"",""HIP_23416"",""HIP_23875"",""HIP_24436"",""HIP_24608"",""HIP_25336"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_3179"",""HIP_4427"",""HIP_5447"",""HIP_6686"",""HIP_746"",""HIP_8886"",""HIP_9640""]",2,3,2,0.3428887589723985,-0.5569206749416082,38127.49040117963,-61926.545743503244,72722.70034923412,
1,step,sample-000001,1,3,True,2026-09-22T17:50:15.585493Z,2026-09-22T18:41:10.267183Z,0.0,-0.024368354865452763,137.09920378740162,0.041502746863410614,137.22576044550578,0.09227201543584006,39,"[""HIP_10064"",""HIP_14328"",""HIP_14354"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_18246"",""HIP_18532"",""HIP_23015"",""HIP_23416"",""HIP_23453"",""HIP_23767"",""HIP_24608"",""HIP_26207"",""HIP_26451"",""HIP_26634"",""HIP_27072"",""HIP_27288"",""HIP_27989"",""HIP_28360"",""HIP_28380"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32349"",""HIP_32362"",""HIP_33579"",""HIP_33977"",""HIP_34444"",""HIP_35264"",""HIP_35904"",""HIP_36188"",""HIP_36850"",""HIP_37826"",""HIP_38170"",""HIP_9640""]",1,3,2,0.06587110172886337,0.12655665810416394,7324.532324737229,14072.458156957293,15864.514822175868,
1,step,sample-000001,1,4,False,2026-09-22T17:50:15.586667Z,2026-09-22T17:12:13.059736Z,0.0,-0.023453560488763094,137.1004079112206,0.30906613055954396,136.6403147220218,0.8465727795145246,36,"[""HIP_14328"",""HIP_14354"",""HIP_15863"",""HIP_18246"",""HIP_20889"",""HIP_22449"",""HIP_23015"",""HIP_23416"",""HIP_23767"",""HIP_23875"",""HIP_24436"",""HIP_24608"",""HIP_25428"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26241"",""HIP_26311"",""HIP_26451"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_29655"",""HIP_30122"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_3179"",""HIP_4427"",""HIP_6686"",""HIP_746"",""HIP_7607"",""HIP_8886"",""HIP_9640""]",2,3,2,0.33251969104830703,-0.46009318919880116,36974.50265398783,-51159.8695130948,63122.41082687687,
1,step,sample-000001,1,5,False,2026-09-22T17:50:15.587795Z,2026-09-22T17:18:25.720846Z,0.0,-0.024659110891854293,137.10012812851323,0.4021791331452353,136.65750778431183,0.9053823612969485,41,"[""HIP_10064"",""HIP_14328"",""HIP_14354"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_18246"",""HIP_20205"",""HIP_20894"",""HIP_21421"",""HIP_22449"",""HIP_23015"",""HIP_23416"",""HIP_23453"",""HIP_23767"",""HIP_23875"",""HIP_24436"",""HIP_24608"",""HIP_24674"",""HIP_25281"",""HIP_25336"",""HIP_25428"",""HIP_25606"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26451"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_28360"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_32362"",""HIP_5447"",""HIP_6686"",""HIP_9640""]",2,3,2,0.4268382440370896,-0.4426203442014014,47462.247234796436,-49216.86961298756,68373.63500445364,
1,summary,sample-000001,1,,,2026-09-22T17:50:15.588986Z,,,-0.023547810453484277,137.10048466511518,0.3437128759460976,136.61394593623845,0.9113947164409522,38,"[""HIP_10064"",""HIP_14328"",""HIP_14354"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_17702"",""HIP_18246"",""HIP_20205"",""HIP_20889"",""HIP_20894"",""HIP_21421"",""HIP_22449"",""HIP_23015"",""HIP_23416"",""HIP_23453"",""HIP_23767"",""HIP_23875"",""HIP_24436"",""HIP_24608"",""HIP_24674"",""HIP_25281"",""HIP_25336"",""HIP_25428"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26451"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_28360"",""HIP_29655"",""HIP_30122"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_3179"",""HIP_32362"",""HIP_4427"",""HIP_5447"",""HIP_6686"",""HIP_746"",""HIP_7607"",""HIP_8886"",""HIP_9640""]",2,3,2,0.36726068639958187,-0.4865387288767238,40837.525083631794,-54100.42710568356,67783.10738148374,67783.10738148374
2,step,sample-000002,2,1,False,2026-09-22T17:51:22.776594Z,2026-09-22T19:08:20.463929Z,0.0,6.339391636430726,23.534370548864416,6.324527175512864,23.4680752627613,0.03887489071866445,23,"[""HIP_81377"",""HIP_84012"",""HIP_84970"",""HIP_85927"",""HIP_86263"",""HIP_86670"",""HIP_87073"",""HIP_87261"",""HIP_88635"",""HIP_89341"",""HIP_89642"",""HIP_89931"",""HIP_89962"",""HIP_90185"",""HIP_90496"",""HIP_91117"",""HIP_92041"",""HIP_92855"",""HIP_93085"",""HIP_93506"",""HIP_93805"",""HIP_93864"",""HIP_94141""]",1,5,0,-0.01486446091786231,-0.06629528610312718,-1652.85264137261,-7326.729096057488,7510.850864985253,
2,step,sample-000002,2,2,False,2026-09-22T17:51:22.778128Z,2026-09-22T18:59:00.205425Z,0.0,6.339153162775117,23.5342972065111,6.316404468849747,23.481477311928895,0.0552821807846054,32,"[""HIP_102098"",""HIP_102488"",""HIP_104887"",""HIP_81377"",""HIP_84012"",""HIP_84970"",""HIP_85927"",""HIP_86228"",""HIP_86263"",""HIP_86670"",""HIP_87073"",""HIP_87261"",""HIP_87833"",""HIP_88635"",""HIP_89341"",""HIP_89642"",""HIP_89931"",""HIP_89962"",""HIP_90185"",""HIP_90422"",""HIP_90496"",""HIP_91117"",""HIP_91262"",""HIP_92041"",""HIP_92420"",""HIP_93085"",""HIP_93194"",""HIP_93506"",""HIP_93683"",""HIP_93864"",""HIP_94141"",""HIP_97165""]",1,5,0,-0.02274869392537049,-0.05281989458219982,-2529.5393522910904,-5837.521995464077,6362.014766473749,
2,step,sample-000002,2,3,False,2026-09-22T17:51:22.779398Z,2026-09-22T18:33:00.624970Z,0.0,6.340270175447796,23.53566011076134,6.319499238940522,23.500978664315223,0.08331980386579353,41,"[""HIP_100453"",""HIP_102098"",""HIP_104060"",""HIP_104732"",""HIP_104887"",""HIP_79882"",""HIP_80112"",""HIP_80763"",""HIP_81266"",""HIP_81377"",""HIP_82396"",""HIP_82514"",""HIP_84012"",""HIP_84143"",""HIP_84970"",""HIP_85927"",""HIP_86228"",""HIP_86263"",""HIP_86670"",""HIP_86742"",""HIP_87073"",""HIP_87261"",""HIP_87833"",""HIP_88048"",""HIP_88635"",""HIP_89341"",""HIP_89642"",""HIP_89931"",""HIP_89962"",""HIP_90185"",""HIP_90422"",""HIP_90496"",""HIP_91262"",""HIP_92041"",""HIP_92420"",""HIP_92855"",""HIP_93194"",""HIP_93506"",""HIP_93864"",""HIP_97165"",""HIP_99675""]",1,5,0,-0.02077093650727413,-0.034681446446114705,-2309.622761265134,-3832.890670603214,4474.975756343896,
2,step,sample-000002,2,4,False,2026-09-22T17:51:22.780624Z,2026-09-22T19:01:47.034312Z,0.0,6.339781237963793,23.53556602824969,6.333128851466407,23.45033782793495,0.014856976544898152,26,"[""HIP_81377"",""HIP_84012"",""HIP_84970"",""HIP_85927"",""HIP_86170"",""HIP_86228"",""HIP_86263"",""HIP_86670"",""HIP_87073"",""HIP_87261"",""HIP_88635"",""HIP_89341"",""HIP_89642"",""HIP_89931"",""HIP_89962"",""HIP_90185"",""HIP_90496"",""HIP_91117"",""HIP_92041"",""HIP_92855"",""HIP_93085"",""HIP_93429"",""HIP_93506"",""HIP_93683"",""HIP_93864"",""HIP_94141""]",1,5,0,-0.006652386497385976,-0.08522820031473088,-739.7116285880866,-9419.048215035804,9448.049654189004,
2,step,sample-000002,2,5,False,2026-09-22T17:51:22.781840Z,2026-09-22T18:09:22.741085Z,0.0,6.340300854240161,23.5330355957056,6.278652598380897,23.47661339590032,0.07325774654555375,29,"[""HIP_78265"",""HIP_78401"",""HIP_78820"",""HIP_79593"",""HIP_80112"",""HIP_81266"",""HIP_81377"",""HIP_82514"",""HIP_82729"",""HIP_84012"",""HIP_84143"",""HIP_84970"",""HIP_85792"",""HIP_85927"",""HIP_86228"",""HIP_86263"",""HIP_86670"",""HIP_87073"",""HIP_87261"",""HIP_88635"",""HIP_89642"",""HIP_89931"",""HIP_90185"",""HIP_90496"",""HIP_92041"",""HIP_92855"",""HIP_93085"",""HIP_93506"",""HIP_93864""]",1,5,0,-0.06164825585926437,-0.05642219980526875,-6854.973288035889,-6235.860277861381,9266.963270544733,
2,summary,sample-000002,2,,,2026-09-22T17:51:22.782970Z,,,6.339342666097659,23.534344345735178,6.314442466630087,23.47549649256814,0.05311831992722308,30,"[""HIP_100453"",""HIP_102098"",""HIP_102488"",""HIP_104060"",""HIP_104732"",""HIP_104887"",""HIP_78265"",""HIP_78401"",""HIP_78820"",""HIP_79593"",""HIP_79882"",""HIP_80112"",""HIP_80763"",""HIP_81266"",""HIP_81377"",""HIP_82396"",""HIP_82514"",""HIP_82729"",""HIP_84012"",""HIP_84143"",""HIP_84970"",""HIP_85792"",""HIP_85927"",""HIP_86170"",""HIP_86228"",""HIP_86263"",""HIP_86670"",""HIP_86742"",""HIP_87073"",""HIP_87261"",""HIP_87833"",""HIP_88048"",""HIP_88635"",""HIP_89341"",""HIP_89642"",""HIP_89931"",""HIP_89962"",""HIP_90185"",""HIP_90422"",""HIP_90496"",""HIP_91117"",""HIP_91262"",""HIP_92041"",""HIP_92420"",""HIP_92855"",""HIP_93085"",""HIP_93194"",""HIP_93429"",""HIP_93506"",""HIP_93683"",""HIP_93805"",""HIP_93864"",""HIP_94141"",""HIP_97165"",""HIP_99675""]",1,5,0,-0.024900199467571937,-0.058847853167037556,-2768.775853231542,-6503.727982877828,7068.56397475872,37425.835678121235
3,step,sample-000003,3,1,False,2026-09-22T17:52:38.102324Z,2026-09-22T18:29:45.283222Z,0.0,21.7822023337638,158.62228214771835,21.70687233974854,158.62568640813365,0.10014231358178023,22,"[""HIP_10064"",""HIP_14576"",""HIP_24305"",""HIP_25606"",""HIP_25985"",""HIP_27628"",""HIP_30122"",""HIP_30324"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_34444"",""HIP_35904"",""HIP_37229"",""HIP_37677"",""HIP_38170"",""HIP_39757"",""HIP_5447"",""HIP_8796"",""HIP_8903"",""HIP_9640"",""HIP_9884""]",1,5,0,-0.07532999401525942,0.0034042604152944023,-8376.31315866182,351.60167728448147,8383.689274128166,
3,step,sample-000003,3,2,False,2026-09-22T17:52:38.103620Z,2026-09-22T19:34:29.202062Z,0.0,21.7821387598536,158.62425845215154,21.69582050740452,158.5431925336732,0.04364264591751674,31,"[""HIP_10064"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_17702"",""HIP_18246"",""HIP_18532"",""HIP_24608"",""HIP_25606"",""HIP_25985"",""HIP_26634"",""HIP_27288"",""HIP_27628"",""HIP_28103"",""HIP_30122"",""HIP_32349"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_34444"",""HIP_35264"",""HIP_35904"",""HIP_37229"",""HIP_37447"",""HIP_37677"",""HIP_37819"",""HIP_38170"",""HIP_39757"",""HIP_8796"",""HIP_9640""]",1,5,0,-0.08631825244907887,-0.08106591847834466,-9598.151749161829,-8373.042020748288,12737.045516603432,
3,step,sample-000003,3,3,False,2026-09-22T17:52:38.104870Z,2026-09-22T18:12:23.881835Z,0.0,21.781328681732678,158.62198437657713,21.781988119522303,158.79009606388308,0.25044605368733164,10,"[""HIP_27288"",""HIP_30122"",""HIP_30867"",""HIP_32349"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_34444"",""HIP_35904"",""HIP_37229""]",1,5,0,0.0006594377896256276,0.16811168730595227,73.32613664407161,17358.561781613356,17358.715795766428,
3,step,sample-000003,3,4,False,2026-09-22T17:52:38.106040Z,2026-09-22T19:58:48.947027Z,0.0,21.783296360040485,158.62214234758738,21.66567917601587,158.7099629868964,0.17110584470664492,24,"[""HIP_25606"",""HIP_25985"",""HIP_26634"",""HIP_27628"",""HIP_30122"",""HIP_30867"",""HIP_32349"",""HIP_33160"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_34444"",""HIP_35037"",""HIP_35264"",""HIP_35904"",""HIP_37229"",""HIP_37447"",""HIP_37677"",""HIP_37819"",""HIP_38170"",""HIP_38414"",""HIP_39429"",""HIP_39757""]",1,5,0,-0.11761718402461341,0.08782063930900108,-13078.434149756453,9071.630262753193,15916.653874579313,
3,step,sample-000003,3,5,False,2026-09-22T17:52:38.107165Z,2026-09-22T18:32:39.206186Z,0.0,21.782072352509925,158.62447851644583,21.745281482152826,158.62653505892635,0.13818380864042076,23,"[""HIP_14328"",""HIP_25985"",""HIP_27288"",""HIP_29651"",""HIP_30122"",""HIP_31592"",""HIP_3179"",""HIP_32349"",""HIP_33160"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_35037"",""HIP_35904"",""HIP_37229"",""HIP_37677"",""HIP_38170"",""HIP_39757"",""HIP_4427"",""HIP_6686"",""HIP_746"",""HIP_8886"",""HIP_9640""]",1,5,0,-0.03679087035709827,0.0020565424805170096,-4090.9581305470124,212.37723233443967,4096.467076934882,
3,summary,sample-000003,3,,,2026-09-22T17:52:38.108255Z,,,21.782253254277826,158.62296890122434,21.71912832496881,158.65909461030253,0.14070412956408196,22,"[""HIP_10064"",""HIP_14328"",""HIP_14576"",""HIP_15863"",""HIP_17358"",""HIP_17702"",""HIP_18246"",""HIP_18532"",""HIP_24305"",""HIP_24608"",""HIP_25606"",""HIP_25985"",""HIP_26634"",""HIP_27288"",""HIP_27628"",""HIP_28103"",""HIP_29651"",""HIP_30122"",""HIP_30324"",""HIP_30867"",""HIP_31592"",""HIP_3179"",""HIP_32349"",""HIP_33160"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_34444"",""HIP_35037"",""HIP_35264"",""HIP_35904"",""HIP_37229"",""HIP_37447"",""HIP_37677"",""HIP_37819"",""HIP_38170"",""HIP_38414"",""HIP_39429"",""HIP_39757"",""HIP_4427"",""HIP_5447"",""HIP_6686"",""HIP_746"",""HIP_8796"",""HIP_8886"",""HIP_8903"",""HIP_9640"",""HIP_9884""]",1,5,0,-0.0631249293090157,0.0361257090781919,-7019.171883958957,3731.005913342615,7949.162026159561,27600.277794134014
4,step,sample-000004,4,1,False,2026-09-22T17:54:16.211007Z,2026-09-22T19:54:45.737104Z,0.0,-33.1064996326364,171.4899293042546,-33.10697449448432,171.53954166291197,0.09725976232161769,32,"[""HIP_26451"",""HIP_29655"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32362"",""HIP_36188"",""HIP_37279"",""HIP_45556"",""HIP_45941"",""HIP_47854"",""HIP_48002"",""HIP_50099"",""HIP_50371"",""HIP_51232"",""HIP_51576"",""HIP_52419"",""HIP_52727"",""HIP_53253"",""HIP_55425"",""HIP_56561"",""HIP_57363"",""HIP_59196"",""HIP_59747"",""HIP_60260"",""HIP_60718"",""HIP_61084"",""HIP_61585"",""HIP_61932"",""HIP_62322"",""HIP_63613""]",1,5,0,-0.00047486184791978303,0.04961235865738445,-52.80222834573988,4621.04047235937,4621.342091229995,
4,step,sample-000004,4,2,False,2026-09-22T17:54:16.212694Z,2026-09-22T19:46:16.299156Z,0.0,-33.10805577839625,171.48916823709368,-33.113351875984854,171.5091849670571,0.07834693108896827,44,"[""HIP_23875"",""HIP_24305"",""HIP_24436"",""HIP_25336"",""HIP_25930"",""HIP_25985"",""HIP_26241"",""HIP_26311"",""HIP_27989"",""HIP_29655"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32362"",""HIP_32607"",""HIP_35550"",""HIP_36188"",""HIP_36850"",""HIP_37279"",""HIP_37826"",""HIP_45238"",""HIP_45941"",""HIP_46701"",""HIP_48002"",""HIP_48774"",""HIP_50099"",""HIP_50371"",""HIP_51232"",""HIP_51576"",""HIP_52419"",""HIP_52727"",""HIP_53253"",""HIP_56561"",""HIP_57363"",""HIP_59196"",""HIP_59747"",""HIP_60260"",""HIP_61084"",""HIP_61585"",""HIP_61932"",""HIP_62322"",""HIP_62434"",""HIP_63613""]",1,5,0,-0.005296097588605164,0.02001672996343018,-588.8991828673757,1864.3327151543854,1955.131377732784,
4,step,sample-000004,4,3,False,2026-09-22T17:54:16.213790Z,2026-09-22T20:33:26.389394Z,0.0,-33.10657192261718,171.48926758396505,-33.14834545261189,171.4782362849518,0.0931136101797072,32,"[""HIP_24436"",""HIP_25336"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_45238"",""HIP_47854"",""HIP_48774"",""HIP_50099"",""HIP_51232"",""HIP_51576"",""HIP_52419"",""HIP_52727"",""HIP_53253"",""HIP_56561"",""HIP_57363"",""HIP_59196"",""HIP_59747"",""HIP_60260"",""HIP_60718"",""HIP_61084"",""HIP_61585"",""HIP_62322"",""HIP_62434"",""HIP_66657"",""HIP_68702"",""HIP_71908""]",1,5,0,-0.041773529994713954,-0.011031299013239959,-4645.004603446492,-1027.245143297845,4757.236618356908,
4,step,sample-000004,4,4,False,2026-09-22T17:54:16.214910Z,2026-09-22T20:44:26.139673Z,0.0,-33.10927398060893,171.48879156571428,-33.14710861189264,171.546913250943,0.08084409346044016,29,"[""HIP_47854"",""HIP_48002"",""HIP_50099"",""HIP_50371"",""HIP_51576"",""HIP_51986"",""HIP_52419"",""HIP_52727"",""HIP_53253"",""HIP_56561"",""HIP_57363"",""HIP_59196"",""HIP_59747"",""HIP_60260"",""HIP_60718"",""HIP_61084"",""HIP_61585"",""HIP_61932"",""HIP_62322"",""HIP_62434"",""HIP_63613"",""HIP_65109"",""HIP_66657"",""HIP_68002"",""HIP_68702"",""HIP_71683"",""HIP_71908"",""HIP_74946""]",1,5,0,-0.03783463128370812,0.05812168522871275,-4207.019050215851,5412.301906448684,6855.072431475876,
4,step,sample-000004,4,5,False,2026-09-22T17:54:16.216077Z,2026-09-22T20:18:23.133668Z,0.0,-33.10925733334511,171.4900350517936,-33.120029821892516,171.48444786807246,0.09697491931923961,38,"[""HIP_24436"",""HIP_25336"",""HIP_25930"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27989"",""HIP_29655"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32362"",""HIP_36188"",""HIP_36850"",""HIP_37279"",""HIP_37826"",""HIP_45941"",""HIP_47854"",""HIP_48774"",""HIP_50099"",""HIP_50371"",""HIP_51576"",""HIP_52419"",""HIP_56561"",""HIP_57363"",""HIP_59196"",""HIP_59747"",""HIP_60260"",""HIP_60718"",""HIP_61084"",""HIP_61585"",""HIP_61932"",""HIP_62322"",""HIP_62434"",""HIP_63613"",""HIP_66657"",""HIP_68702""]",2,5,0,-0.010772488547402759,-0.00558718372113276,-1197.846073807799,-520.3598332716399,1305.9898815608378,
4,summary,sample-000004,4,,,2026-09-22T17:54:16.217576Z,,,-33.10816141700926,171.4901469924717,-33.12716205137325,171.51166480678728,0.08930786328328068,35,"[""HIP_23875"",""HIP_24305"",""HIP_24436"",""HIP_25336"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26241"",""HIP_26311"",""HIP_26451"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_29655"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32362"",""HIP_32607"",""HIP_35550"",""HIP_36188"",""HIP_36850"",""HIP_37279"",""HIP_37826"",""HIP_45238"",""HIP_45556"",""HIP_45941"",""HIP_46701"",""HIP_47854"",""HIP_48002"",""HIP_48774"",""HIP_50099"",""HIP_50371"",""HIP_51232"",""HIP_51576"",""HIP_51986"",""HIP_52419"",""HIP_52727"",""HIP_53253"",""HIP_55425"",""HIP_56561"",""HIP_57363"",""HIP_59196"",""HIP_59747"",""HIP_60260"",""HIP_60718"",""HIP_61084"",""HIP_61585"",""HIP_61932"",""HIP_62322"",""HIP_62434"",""HIP_63613"",""HIP_65109"",""HIP_66657"",""HIP_68002"",""HIP_68702"",""HIP_71683"",""HIP_71908"",""HIP_74946""]",1,5,0,-0.019000634363983693,0.021517814315586747,-2112.7741443032487,2003.9830615734527,2912.003193341629,21428.209143935917
5,step,sample-000005,5,1,False,2026-09-22T17:55:24.470527Z,2026-09-22T20:47:20.662029Z,0.0,39.33068341458871,109.5457810494321,39.2649526247462,109.5964520459787,0.1302740779864997,19,"[""HIP_18543"",""HIP_23685"",""HIP_23875"",""HIP_24305"",""HIP_24436"",""HIP_25336"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_32362""]",1,5,0,-0.06573078984251168,0.05067099654661433,-7308.930354826993,4360.228480800701,8510.702001854304,
5,step,sample-000005,5,2,False,2026-09-22T17:55:24.472163Z,2026-09-22T20:46:12.547877Z,0.0,39.33114420642991,109.5470498937866,39.25704984501748,109.5740133860892,0.09023256819555606,18,"[""HIP_18543"",""HIP_22449"",""HIP_22549"",""HIP_23685"",""HIP_23875"",""HIP_24436"",""HIP_25281"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_31681"",""HIP_32362""]",1,5,0,-0.07409436141243475,0.02696349230259898,-8238.917082031105,2320.3260980967175,8559.419699290336,
5,step,sample-000005,5,3,False,2026-09-22T17:55:24.473372Z,2026-09-22T20:24:57.073854Z,0.0,39.330110731466974,109.54784438054782,39.259757437657456,109.63762431240053,0.14940135400595947,25,"[""HIP_18543"",""HIP_22449"",""HIP_23685"",""HIP_24436"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_28380"",""HIP_29655"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32362"",""HIP_33018"",""HIP_35550"",""HIP_36188"",""HIP_36850"",""HIP_37279"",""HIP_37826""]",1,5,0,-0.07035329380951794,0.08977993185271771,-7822.929344352435,7725.862292527669,10994.868995341747,
5,step,sample-000005,5,4,False,2026-09-22T17:55:24.474706Z,2026-09-22T20:51:34.110029Z,0.0,39.33049422727537,109.54912276878179,39.323612973530224,109.57437526947321,0.10492918911285748,35,"[""HIP_105199"",""HIP_106032"",""HIP_109492"",""HIP_111169"",""HIP_112724"",""HIP_116727"",""HIP_18543"",""HIP_22549"",""HIP_23685"",""HIP_23875"",""HIP_24436"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_28614"",""HIP_2920"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_3179"",""HIP_32246"",""HIP_32362"",""HIP_35550"",""HIP_36188"",""HIP_37279"",""HIP_4427"",""HIP_6686"",""HIP_746"",""HIP_8886""]",1,5,0,-0.006881253745149252,0.025252500691408386,-765.1605054144661,2172.0645822609563,2302.8971103362996,
5,step,sample-000005,5,5,False,2026-09-22T17:55:24.475855Z,2026-09-22T20:31:41.911723Z,0.0,39.33089289612811,109.54782701220756,39.27427691963042,109.63464118917554,0.16606758966835602,25,"[""HIP_18543"",""HIP_22449"",""HIP_23685"",""HIP_24436"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_28380"",""HIP_29655"",""HIP_30343"",""HIP_31681"",""HIP_32246"",""HIP_32362"",""HIP_36188"",""HIP_36850"",""HIP_37279"",""HIP_37740"",""HIP_37826""]",1,5,0,-0.0566159764976959,0.08681417696797666,-6295.409353571356,7469.832780621609,9768.856778036694,
5,summary,sample-000005,5,,,2026-09-22T17:55:24.476936Z,,,39.329867111182665,109.54781635376565,39.27592996011636,109.60342124062345,0.12818095582707417,24,"[""HIP_105199"",""HIP_106032"",""HIP_109492"",""HIP_111169"",""HIP_112724"",""HIP_116727"",""HIP_18543"",""HIP_22449"",""HIP_22549"",""HIP_23685"",""HIP_23875"",""HIP_24305"",""HIP_24436"",""HIP_25281"",""HIP_25336"",""HIP_25606"",""HIP_25930"",""HIP_25985"",""HIP_26207"",""HIP_26241"",""HIP_26311"",""HIP_26727"",""HIP_27366"",""HIP_27989"",""HIP_28380"",""HIP_28614"",""HIP_2920"",""HIP_29655"",""HIP_30324"",""HIP_30343"",""HIP_31681"",""HIP_3179"",""HIP_32246"",""HIP_32362"",""HIP_33018"",""HIP_35550"",""HIP_36188"",""HIP_36850"",""HIP_37279"",""HIP_37740"",""HIP_37826"",""HIP_4427"",""HIP_6686"",""HIP_746"",""HIP_8886""]",1,5,0,-0.053937151066307365,0.05560488685779319,-5997.53755623453,4784.441435891837,7672.113840550999,18676.990083258934
6,step,sample-000006,6,1,False,2026-09-22T17:56:42.309593Z,2026-09-22T20:31:07.990102Z,0.0,8.906976480141848,147.6770377720544,8.865377664113918,147.7423336355526,0.164198708963424,22,"[""HIP_30122"",""HIP_30438"",""HIP_32768"",""HIP_33152"",""HIP_33579"",""HIP_33856"",""HIP_33977"",""HIP_34444"",""HIP_35264"",""HIP_35904"",""HIP_36377"",""HIP_37229"",""HIP_37677"",""HIP_37819"",""HIP_38170"",""HIP_38414"",""HIP_38827"",""HIP_39429"",""HIP_39757"",""HIP_39953"",""HIP_44816""]",1,5,0,-0.04159881602793014,0.06529586349819283,-4625.577296726186,7173.421319651264,8535.451727831629,
